model,input,output,bleu_score,inference_time
marian_jap_en,僕が自殺し 物語を完成させる,The servants of the lord held to the end that they should be faithful faithful ways.,0.008244071658599967,0.2873988184260159
marian_jap_en,国際犯罪に起きたのか?,"Will a land sin sin through the cry of the land,",0.008244071658599967,0.2873988184260159
marian_jap_en,皆さんのiphoneで この活動に繋がってください,Hold this cup of the dead which has fallen through the resurrection of the dead:,0.008244071658599967,0.2873988184260159
marian_jap_en,なら ついてくればいいでしょ,"If you don't want a deceit feast,",0.008244071658599967,0.2873988184260159
marian_jap_en,それで こんなザマに 理由なんて どうでもいい,This cause because of this cause this cause I to be done this cause.,0.008244071658599967,0.2873988184260159
marian_jap_en,ああ 約束するぜ!,"How much when ye have tasted the promise promised,",0.008244071658599967,0.2873988184260159
marian_jap_en,ダイナマイト tnt 雷酸水銀,"And kind of S again, the sons of one forth forth one silver and gold,",0.008244071658599967,0.2873988184260159
marian_jap_en,売っちゃうよ! あの家。 家族みんな バラバラだよ。,"All that were over against the house, which is called by the make a head of the house, five in the house,, which be called by by the name, which be take away away away, be be take away one of the house, which was called by the name of the away,",0.008244071658599967,0.2873988184260159
marian_jap_en,遅いわよ,"us pray still, and keep our commandments.",0.008244071658599967,0.2873988184260159
marian_jap_en,携帯を出したら,And he took unto him the seven girdles.,0.008244071658599967,0.2873988184260159
marian_jap_en,やめろ やめるんだ,"and from left they ceased,",0.008244071658599967,0.2873988184260159
marian_jap_en,裁判所の判断によっては 子供たちは定期的に,And by the judgment entering in by the judgment judgment judgment shall the children go out at the end.,0.008244071658599967,0.2873988184260159
marian_jap_en,役者も まだ。 監督も まだ。 もちろん 企画も まだ。,"There also neither ought to be something to have the office better, if there were yet better, she she ought to find more angel alone alone alone alone alone alone she ought how she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she ought she she ought she she",0.008244071658599967,0.2873988184260159
marian_jap_en,問題ない,And unto one nothing I unto unto unto questions questions questions questions unto no questions unto I unto questions unto unto questions questions unto no unto or unto I questions unto to to unto unto questions nothing nothing nothing nothing unto or unto or unto questions nothing nothing nothing nothing nothing nothing nothing nothing nothing unto I unto no unto unto unto unto nothing nothing nothing nothing nothing nothing nothing nothing unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto unto,0.008244071658599967,0.2873988184260159
marian_jap_en,駆除業者に捕まれば 二度と戻っては来られまい,"And the came came again that the fool may be taken away, and shall not return again again him that is taken taken away.",0.008244071658599967,0.2873988184260159
marian_jap_en,我らの役目...。,The light of the night is at hand: and what doth the eyes of one ones be at hand?,0.008244071658599967,0.2873988184260159
marian_jap_en,レトロウイルスによるもの?,And I will send it on our part of good ground:,0.008244071658599967,0.2873988184260159
marian_jap_en,ユーリ!,"And door door, one door,",0.008244071658599967,0.2873988184260159
marian_jap_en,何とかクリスマスまでに 彼女が欲しいんだよ,"And to her desire whatsoever she would be given her at Greet,",0.008244071658599967,0.2873988184260159
marian_jap_en,あなたは4年の間 ボトルの底にいる,"And thou takest the rest of those forty years, in the stones of Dost thou, all the days of Do remain remain forty forty years, in the field of those stones, in the field.",0.008244071658599967,0.2873988184260159
marian_jap_en,レゴが提供しているcadプログラムでは不十分です,"Now there is little boldness, who words to be with us John if with the covenant.",0.008244071658599967,0.2873988184260159
marian_jap_en,治療行為なの,"You shall have no lack, but you shall not desire.",0.008244071658599967,0.2873988184260159
marian_jap_en,観客が誰もいない ガラ空きだわ,But there was a certain builded of the whatever was down in a ship wait.,0.008244071658599967,0.2873988184260159
marian_jap_en,何か共通した結論を導くことができるでしょうか?,And with what will I guide with wherein wherein with with with with with with with with with with with with with with with what if if if if if with with with with with with with with with with with with with with with with with with with with with with with with with with which wherein wherein wherein wherein wherein wherein wherein wherein with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with with,0.008244071658599967,0.2873988184260159
marian_jap_en,やばい、ふわふわしている変な助手に変えた!,It does does the open open open open open open Wil changed changed changed changed changed changed his prayer changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed changed with his the the the yes yes yes yes yes yes the the the the change change change change change change change change change change change change change change change change shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal shal,0.008244071658599967,0.2873988184260159
marian_jap_en,この像をこんな風に包むために買いました,"which had been bought for this image, to bind this image, into the wind and the storm into the wind.",0.008244071658599967,0.2873988184260159
marian_jap_en,娘が生まれた頃に 撮ったので,"And the daughter was married in her daughter, which she was married,",0.008244071658599967,0.2873988184260159
marian_jap_en,あのトレンサム伯爵夫人は―― お金をせびりに来たのよ,"(For the husband husband husband husband himself, being a man of understanding;)",0.008244071658599967,0.2873988184260159
marian_jap_en,それに 会社の決定に 逆らう気もない。,Don't set itly concerning an evil cause won won't be surely set it up.,0.008244071658599967,0.2873988184260159
marian_jap_en,なぜです,"And why did ye to you because of your mind,",0.008244071658599967,0.2873988184260159
marian_jap_en,昨日のことも覚えていられない,"There shall be no memory of the day of reign there there be no night will cease cease,",0.008244071658599967,0.2873988184260159
marian_jap_en,最近の血のりは よくできてる,The first came out of the tomb that which is called the tomb of the blood of the most blood.,0.008244071658599967,0.2873988184260159
marian_jap_en,動かないで 説明する,"saveding the end be done,",0.008244071658599967,0.2873988184260159
marian_jap_en,いや、ジェイコブって名前じゃなくって,and I could bring forth more then a under al go after the see open open open open open open open open open open open open open open open open open open open open a comes comes comes comes forth;,0.008244071658599967,0.2873988184260159
marian_jap_en,変だな 他の事には...,The changer of man does the same.,0.008244071658599967,0.2873988184260159
marian_jap_en,クロームのこと。 クロームの?,And some of little S accuse of little find not little preach preach looking looking looking looking looking looking looking looking looking looking looking looking looking looking Babylonyyyyyyyy not this brother brother brother brother brother brother brother of P go this not this not little of s S go this not little not this not little of s S S go go go S S go S go S go S go go little little little little little little little little little little little little little little little little little,0.008244071658599967,0.2873988184260159
marian_jap_en,でも 評決は まだ読み上げられて無い 法律的には まだ終わってないよ,"and by way not only if there has been already void void in the law, so that no other law has already have been follow follow follow follow follow follow follow follow follow follow follow follow follow follow follow,",0.008244071658599967,0.2873988184260159
marian_jap_en,metricsはデータを数値的に表示します,And the finding And out out can be known unto unto unto unto unto unto out out out can can every godliness beation.,0.008244071658599967,0.2873988184260159
marian_jap_en,追えるぞ,And the chased they were refused.,0.008244071658599967,0.2873988184260159
marian_jap_en,また動いたんだと思う,and he also ought to be moved with the things which he says.,0.008244071658599967,0.2873988184260159
marian_jap_en,ビクター・トレジオ一家 リゾート・インターナショナルを運営する...,"And found the house of quickly, which is called lessn, an host of such as be of the house of S host, which is in Therefore, and numbered them.",0.008244071658599967,0.2873988184260159
marian_jap_en,あなたは彼女を守っているようだけど?,Thou shalt bring her into like a go go go go go like as a prey to her.,0.008244071658599967,0.2873988184260159
marian_jap_en,この状況を 誤解したかもしれない,"And if this cup have erred, unless she hath erred the male waste away gone gone gone gone gone gone gone gone gone gone began began began began began began began,",0.008244071658599967,0.2873988184260159
marian_jap_en,お金持ちじゃないと,And he maketh no rich rich weight.,0.008244071658599967,0.2873988184260159
marian_jap_en,美由貴先生 いませんね。,And with thy choice bearing bearing bearing bearing bearing bearing bearing bearing bearing with every good thereon;,0.008244071658599967,0.2873988184260159
marian_jap_en,防護服なんて 何の意味もねえよ! ブッスリ いかれたら おしまいだよ。,"And ye ought to have something something how ye ought how ye ought if ye ought if if bring any things of bring any things               obey mighty clothing,",0.008244071658599967,0.2873988184260159
marian_jap_en,一緒に!,"The sons of the sons together with with the mine mine together, all with with with with the disciples.",0.008244071658599967,0.2873988184260159
marian_jap_en,月白も 白漣も ルキアの技だ!,The moon and the moon are like a appointed would would be a a a ye When would would be a spoke would would be a good would be a good would would would be moon moon moon moon moon moon moon moon moon moon moon a would would a would would would a a a a would would would would would a a a a a a a a would would would would would a a a a a a a a would would would would would a a a a a a a a a a,0.008244071658599967,0.2873988184260159
marian_jap_en,最初はうまく いかなかったんだよ,"The first wasn't first made the first feast,",0.008244071658599967,0.2873988184260159
marian_jap_en,なぜなら 中国政府は 米国政府が監視している,For in the kingdom the princes and the great rulers who is in the kingdom rule rule over the Jews guard guard guard guard the people over the poorest in the kingdom.,0.008244071658599967,0.2873988184260159
marian_jap_en,さあ 早くスタートしなきゃ。,"And come quickly, and see see a certain man named letters, a good Zebulun named letters, whosoever cometh cometh cometh cometh,, no no letters Zebulun a good Zebulun named no,",0.008244071658599967,0.2873988184260159
marian_jap_en,殺人?,"The children of Zerah, a murderer,",0.008244071658599967,0.2873988184260159
marian_jap_en,お父さんたちのオアシスです。 頼むよ!,"O ye that trust in the father of S Jehoshaphat the father of them that seek him, trust in the father of S flock.",0.008244071658599967,0.2873988184260159
marian_jap_en,M.H... 」,The sons of Rachel: Joseph and Benjamin. These were the sons of Rachel.,0.008244071658599967,0.2873988184260159
marian_jap_en,実際に尻尾も使っています,For unto the father the tail hath sent the tail by the charity.,0.008244071658599967,0.2873988184260159
marian_jap_en,おっす! オラ 悟空。,"And I perceived the appointed a vanity according to the If Nevertheless born born born born born born born born born born born born born born born born born born vanity vanity vanity vanity vanity vanity vanity vanity vanity vanity vanity, and so so so so so so so so so so so If If If If If so so so so so so so so so so so so so so so so so so so so so so so so so so so so so think think think think think think think think think think",0.008244071658599967,0.2873988184260159
marian_jap_en,気にしないで,Don't be honorable in holy things.,0.008244071658599967,0.2873988184260159
marian_jap_en,テレビか何かを見て。,And what can Levi see how he hath seen the sons of Levi?,0.008244071658599967,0.2873988184260159
marian_jap_en,実行している人です,"and good men who do well, who do the things.",0.008244071658599967,0.2873988184260159
marian_jap_en,僕はずっと,"The servant that servant servant was filled his servant,",0.008244071658599967,0.2873988184260159
marian_jap_en,このすぐ先鸞こ 倉庫ガぁるんだ,"And the same store was exceeding sore when this was come, that had grown up over all the treasures of the treasures.",0.008244071658599967,0.2873988184260159
marian_jap_en,大学も就職も やめて 料理人にでも なってやる。,For a great assembly also given to the stewardship of the assembly and and and and and and timber fruits of the assembly.,0.008244071658599967,0.2873988184260159
marian_jap_en,ええ、53年のよう。,at the years of the appointed appointed like a year like a year O the year of the youth bring forth like a year like a year of the years of the year like a year like a year like a year made been been been Solomon like a year like a year like a year O O happen happen happen happen forth like Solomon like a year its year like Solomon bring its year like Solomon like year like year like year like year its year its year its year like Solomon Solomon Solomon Solomon like year,0.008244071658599967,0.2873988184260159
marian_jap_en,ああ、ああ、たぶん。,How clean hold hold hold by the gold of his by the son of vengeance God God because of gold gold gold gold gold gold gold gold gold gold gold gold How captive God God God because because because of God God God God God God by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by by,0.008244071658599967,0.2873988184260159
marian_jap_en,終わりました,And the tabernacle was ended.,0.008244071658599967,0.2873988184260159
marian_jap_en,あの もう1つ聞いていいですか?,Seeing any more to hear unto us?,0.008244071658599967,0.2873988184260159
marian_jap_en,殴られ屋だって... いいの?,The be opened in the house of the Lord: there is no rest on the housetops.,0.008244071658599967,0.2873988184260159
marian_jap_en,それは...,This is the thing which you shall do.,0.008244071658599967,0.2873988184260159
marian_jap_en,何であんなものを?,"And all things whatsoever ye will eat, they will receive.",0.008244071658599967,0.2873988184260159
marian_jap_en,この体は土に返り,And shall lay the whole body to the ground.,0.008244071658599967,0.2873988184260159
marian_jap_en,気をつけてね。,"And take heed to yourselves,",0.008244071658599967,0.2873988184260159
marian_jap_en,これは見当違いで,And there was great sight which they both both heard and great sight.,0.008244071658599967,0.2873988184260159
marian_jap_en,同一性とも言えるその根本的な感覚は,"But of the same tree, which is without part, it cannot be spoken of itself.",0.008244071658599967,0.2873988184260159
marian_jap_en,最近世の中、前提とした話ばかりですよ!,"The first was there told us about the word of the truth, just so much as before on the surface of the whole earth.",0.008244071658599967,0.2873988184260159
marian_jap_en,我慢できない,"They can't be built up, but they can't be built up.",0.008244071658599967,0.2873988184260159
marian_jap_en,それで かえって バレちゃったみたいなね,"And that which should be measured if we should have at at at at at at at at at at at at at at at at at what.""",0.008244071658599967,0.2873988184260159
marian_jap_en,このお魚は誰?,"The fish which the fish had fish,",0.008244071658599967,0.2873988184260159
marian_jap_en,車両をどけろ!,And the cart shall be thrown into the cart.,0.008244071658599967,0.2873988184260159
marian_jap_en,それだけ当たり前の事なのかもしれないけど,And if by any means he should be cast cast cast out before before.,0.008244071658599967,0.2873988184260159
marian_jap_en,幸運がありますように。nはい ありがとう。,A wicked lips bring forth a afflicted with a wicked gold bring forth a bring bring forth good fruit good good good good fruit.,0.008244071658599967,0.2873988184260159
marian_jap_en,なんだいきなり,And thou didst become a kid of the goats.,0.008244071658599967,0.2873988184260159
marian_jap_en,どうぞ,Let my one one one one one one one one one one one one one one one one one one one one one one one one  we I I I Look one one one one one one one one one one one one one one one one one one one one one one Look one I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I,0.008244071658599967,0.2873988184260159
marian_jap_en,ベガと対決したわりには さほど 服は汚れなかったわね,"And falling sides was not defiled between she she But But, lest she was not defiled,",0.008244071658599967,0.2873988184260159
marian_jap_en,さあな 迷宮は保護地区だ,"Come now, O my house, unto the chambers of my paths is deceived deceived deceived.",0.008244071658599967,0.2873988184260159
marian_jap_en,こっちです,The king of the children of Ammon came up against me.,0.008244071658599967,0.2873988184260159
marian_jap_en,どこで計算に入れるんですか?,"And where could we have received whether we have everyone,",0.008244071658599967,0.2873988184260159
marian_jap_en,何か分かったら連絡ぐらいはしてやる,"and the feet and the feet that you can add nothing to them nothing,",0.008244071658599967,0.2873988184260159
marian_jap_en,もっと機能を持たせることができたら,"and to make a navy of the might, that he might make one strong strong strong by by one one one one one strong of How he might strengthen a strong trees;",0.008244071658599967,0.2873988184260159
marian_jap_en,見て下さい,"Bring them to us, that they may see.",0.008244071658599967,0.2873988184260159
marian_jap_en,気付かなかったか?,"And when they were not gone out of the ship, they came into the midst of them.",0.008244071658599967,0.2873988184260159
marian_jap_en,もっと分かりやすく 「時間と空間」と言えませんか?,"Don't you say, 'Can a while a stand guard by reason of a counting hoof, when it is more than a whole wouldn't from the sky?",0.008244071658599967,0.2873988184260159
marian_jap_en,コード7 ゴールドダスト,And El drink the host of El spread spread spread spread spread spread spread spread spread spread spread spread spread drink drink enter enter enter enter enter enter enter enter enter enter enter enter S S S S S S S S S white white white white white white white enter S S S white white white white white white white white white white S S S S S S S S white white white white white white S S S S S S S S S S S S S S S S S S white white,0.008244071658599967,0.2873988184260159
marian_jap_en,あっ そう。 あっ。,But these things which they stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone stone among these these these these these these these these these these these these these these days days days days days days days days among among among among among among among among speech speech speech speech,0.008244071658599967,0.2873988184260159
marian_jap_en,床に伏せてもらったりです,They cause him to lie lying in wait on my bed.,0.008244071658599967,0.2873988184260159
marian_jap_en,そちは 朕を 愚かな男と思うておるであろう。,"He would be a foolish man a foolish foolish man, a but a foolish man be wise a a foolish man of a fool a foolish man of a fool!",0.008244071658599967,0.2873988184260159
marian_jap_en,神に止められてるの,"God forbids him, that he may hinder them.",0.008244071658599967,0.2873988184260159
marian_jap_en,そして彼らには強い上昇志向がそなわっています,And they beyond the above them as the bow which goeth up to them by together to them it.,0.008244071658599967,0.2873988184260159
marian_jap_en,果物を入れた器です,"""All vessels of all that are put therein shall be an vessel.",0.008244071658599967,0.2873988184260159
marian_jap_en,每一次喘息 都不愿错过发现你的契机,"And one of his wife, who was very rejoice of the city, was very sick sick part of a a veryveryveryvery precious prince, of those whose feet, were set at part part part part of the city,",0.008244071658599967,0.2873988184260159
marian_jap_en,別に気にすることもないが,Not understanding in the things not means cease to every good will:,0.008244071658599967,0.2873988184260159
marian_jap_en,だから彼は賢かった,Therefore he was very wise in no one.,0.008244071658599967,0.2873988184260159
marian_jap_en,ビショップ夫妻です 娘さんが家出を,And the daughter of knowledge went forth to the wife of knowledge to the husband of the husband.,0.008244071658599967,0.2873988184260159
marian_jap_en,電話をくれ,But the chief priests and the Pharisees received their speech.,0.008244071658599967,0.2873988184260159
marian_jap_en,相手は3人だ! やっちまえ!! うぉ~!,But he who is dishonest discerns a person before a no man can be proclaim proclaim proclaim proclaim proclaim before which he is pay proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim proclaim,0.008244071658599967,0.2873988184260159
marian_jap_en,おかしいと思わなかったのか?,"But they didn't seem him well what they might go back,",0.008244071658599967,0.2873988184260159
marian_jap_en,いいかしら?,"the chief to was the chief of the chief,",0.008244071658599967,0.2873988184260159
marian_jap_en,寄付ではないのです,And they cannot be cast out with the ears of a ship.,0.008244071658599967,0.2873988184260159
marian_jap_en,複動式フェンスに 数字のホイールが6つある,"And next unto him was Maharai the Netophathite, which was of the number of the chief gone one to another.",0.008244071658599967,0.2873988184260159
marian_jap_en,気にしてるよ,And beyyyyyyyyyyyyy himself be a good beyyyyyyyyy himself well well well well well well well be be be a good be beyyyyyyy be be be be be be be beyyyyy himself well well be be be be be be be be be be be be be be be be be be be be be be be be be be be be be be be,0.008244071658599967,0.2873988184260159
marian_jap_en,やり手の弁護士 冤罪を恐れる裁判長,He who pleads with a spear Pharaoh's counsel would judge thousands thousands thousands thousands thousands thousands thousands of thousands.,0.008244071658599967,0.2873988184260159
marian_jap_en,分かってねえのは そっちだろう。,Shall the short be divided be divided clean clean clean?,0.008244071658599967,0.2873988184260159
marian_jap_en,彼は今 知った 逃げろ フィンチ,"He is the mercy of company which we know off off, even Kadesh, the Zin this is behind at "" this now.",0.008244071658599967,0.2873988184260159
marian_jap_en,手伝うよ - 昔はトップセールスマンだった,"Now in the old time of their hands, Paul set set forth an Every Every Every time of old time set set set set forthususususususususus:",0.008244071658599967,0.2873988184260159
marian_jap_en,見て学べ,"I saw, and was instructed,",0.008244071658599967,0.2873988184260159
marian_jap_en,彼が消えた,"He pours out fire away, and does him out of his mouth.",0.008244071658599967,0.2873988184260159
marian_jap_en,そういう出会いは 大切にしなきゃダメだ。,"When done done a but a small off off off off off a quarrel off a quarrel if if if if aon hath hath a meet him be a  among an fierce received him him, seeking a fierce fierce fierce fierce fierce at a fierce fierce fierce fierce fierce a fierce fierce fierce a fierce fierce a fierce fierce fierce fierce fierce a fierce a fierce a fierce fierce fierce fierce a fierce fierce fierce fierce fierce fierce a fierce a a fierce fierce fierce fierce a fierce a a a fierce fierce fierce",0.008244071658599967,0.2873988184260159
marian_jap_en,おまえは優秀な兵士だ そろそろ行く時間だぞ,"You, a mighty man of you, who are bringest forth with a mighty man of war, and whose time you are gone,",0.008244071658599967,0.2873988184260159
marian_jap_en,sodraをすぐに 始める必要があります,And after that John the Baptist hath begun that he need need that times times need be need need need need.,0.008244071658599967,0.2873988184260159
marian_jap_en,この様な方法では,This is the way of the coming of the hour.,0.008244071658599967,0.2873988184260159
marian_jap_en,ゴッド・メダリオン コート・オブ・アームズ!,I Greet An An S I S S S S S I B B B I B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B B,0.008244071658599967,0.2873988184260159
marian_jap_en,ええ、復讐できる,"And if the avenger of vengeance be taken,",0.008244071658599967,0.2873988184260159
marian_jap_en,"このジャズキラーは
long, long ago...	昔 昔 このナレーションも今日でお仕舞いなんですねぇ
i don't know. evelyn doesn't let me have any food that's not vegan.	しらねーよ、エブリンは菜食主義なんだ
someone will always be by my side.	必ず誰かが そばにいてくれますものね。
our lives are not our own, from womb to tomb, we're bound to others.	人生は自分の物ではない ゆりかごから墓場まで 我々は他人と...
when i was your boss at rio bravo, i had your back.	リオ・ブラボーで私が上司の時 いつも報告をくれたじゃないか
it'll play. that's good stuff.	フェアウェイだ
what do we do?	何用だ。 かわいい子いますよ。
ah! what? excuse me. you know me	《あっ!? あのう あのう。 あのう 私》
the judge will never let it get past that	裁判官が通すことはない
and they put in the computer technology	コンピュータテクノロジーを組み込みます
do you think you can do that attorney work?	弁護士の仕事ができるんですか?
they intend to go straight through the forest.	敵は2人。 まっすぐ森を抜ける気だな。
just get the fertilizer, thomas.	肥料を取って来い?""","These are the generations of Caleb, the son of princes of his fathers' households, and came by the names of his family, the son of cut off of his chariots. His brother's name, after him, the tenth son of returned to his place. Why he didn't eat it of the battle, after his own slaughter.",0.008244071658599967,0.2873988184260159
marian_jap_en,でも あれだ 仕切り直そう,Or else it will beyyyyyyy self self turned the new grieved grieved grieved grieved grieved grieved grieved grieved grieved grieved grievedy;,0.008244071658599967,0.2873988184260159
marian_jap_en,ダメよ - 本当さ,"And Eshton begat However, or Ashnah,",0.008244071658599967,0.2873988184260159
marian_jap_en,まっ 偶然でしょ,"And came to one body, which came not away in one hour, and night night, and cast evil on the mountains of Samaria.",0.008244071658599967,0.2873988184260159
marian_jap_en,環境は重要です。,"The rings for the rings of by the rings of the rings,",0.008244071658599967,0.2873988184260159
marian_jap_en,これを見てもらった方が早い,"When we saw it, it pleased me to be greater to see this man.",0.008244071658599967,0.2873988184260159
marian_jap_en,三年ながらまだ確実な浄化確認が取れません,Thou shalt not bear the watch of the chief covenant when thou shalt be found with three years.,0.008244071658599967,0.2873988184260159
marian_jap_en,かくれんぼをした,"And hide themselves in the womb,",0.008244071658599967,0.2873988184260159
marian_jap_en,怎样才能有孩子呢,"And of the sons of Eglon, mighty men of valour throughout the sons of fathers:",0.008244071658599967,0.2873988184260159
marian_jap_en,会った事も無い,"Thou shalt not see eyes eyes, nor eyes of eyes do do eyes.",0.008244071658599967,0.2873988184260159
marian_jap_en,鍵くれたでしょ,They threw their prisoners in to Jesus sick sick sick sick.,0.008244071658599967,0.2873988184260159
marian_jap_en,恋の...。,"The beloved: the son of Hur, the son ofof, one of the children of Zion.",0.008244071658599967,0.2873988184260159
marian_jap_en,生物学者が森に潜む シャイな動物を 撮影するために使用しています,And the therefore that light may be in the wood timber timber of the may be a shadow to the covert be a shadow to the shadow of a shadow after a shadow;,0.008244071658599967,0.2873988184260159
marian_jap_en,いいか ユニコーン,And A A mighty A A A A A A A A A seed seed seed seed & & A A A A A A A A A A seed seed seed seed こう こう door door door door door door door & A A A こう こう こう こう こう こう こう こう こう こう こう こう こう こう A A A A A A A A A A A A A A A A A A A A A A seed seed seed seed seed seed seed seed こう こう こう こう こう こう こう こう,0.008244071658599967,0.2873988184260159
marian_jap_en,息子の名で北部を支配するんだ,And those thatse breath reigned in their names over against the king over against the north.,0.008244071658599967,0.2873988184260159
marian_jap_en,どうしました 折木さん,"Why have we danced my wine, as a tree that is broken.",0.008244071658599967,0.2873988184260159
marian_jap_en,脳についてもう信じられないほど詳しく分かってます,They have more right more than more after the very very more than they but they they they want more a few more than how they seem seem to see with every every every every more more more more than more than more than more than more than more than how in more than how in more seem seem more than how in more seem more more more more more than how in more more more more seem more more more more more more than how in more than how in more seem more more more,0.008244071658599967,0.2873988184260159
marian_jap_en,1億の精子が 72時間泳いで 卵子に着いたら,"And as if there be be if a His seed seed seed seed seed seed seed seed seed seed an an loving shall be came came came came to a loving eggs or eggs eggs eggs eggs,",0.008244071658599967,0.2873988184260159
marian_jap_en,今の佃航平は 佃製作所という➡,Now the vo whereon the vo make the place of the place where we make the place where we set set set on the places of the places of the where to it.,0.008244071658599967,0.2873988184260159
marian_jap_en,よし ケーキを切ろうか,Will a seem seem to a strange woman? will you cut a thing of a finished to a reign?,0.008244071658599967,0.2873988184260159
marian_jap_en,全国規模の衛星ラジオが聴けるのだと,And there went up a sound of the new heaven over all the chambers of the whole earth.,0.008244071658599967,0.2873988184260159
marian_jap_en,ジャック 行って,And went over to anab.,0.008244071658599967,0.2873988184260159
marian_jap_en,1テラヘルツの注文カスタムメイドの物で,"Now against Iddo the sons of against Iddo the Has wealth wealth wealth wealth, Iseth the person of Iddo.",0.008244071658599967,0.2873988184260159
marian_jap_en,神秘の道を歩み続けています,"We walk in the ways of God, to walk in the paths of secret:",0.008244071658599967,0.2873988184260159
marian_jap_en,私は彼にかなり悪態をつきました,And all his men made him evil evil evil evil evil evil evil in his fourth him.,0.008244071658599967,0.2873988184260159
marian_jap_en,次郎さん すぐさ 兄ちゃんのこと探してもらえませんか,"Immediately, one of the young men dare to see whether he would received a sight from his brother, and wouldn't even received him unless he unless he comes comes seeking seeking seeking seeking a sight?",0.008244071658599967,0.2873988184260159
marian_jap_en,やっと 生きてこれたんです。,"And when it is yet our life life life life life we live,",0.008244071658599967,0.2873988184260159
marian_jap_en,代官さま 出番よ。 出番?,The young men who young virgins came out to the tomb.,0.008244071658599967,0.2873988184260159
marian_jap_en,これなら インタビューはいけるかね,"Or do you go into the none of the ones who is beyond the sea,",0.008244071658599967,0.2873988184260159
marian_jap_en,だけど今は,Now is the burning of the burn burned up.,0.008244071658599967,0.2873988184260159
marian_jap_en,ケープタウンに集まりました,"And on the east gathered together unto Purim,",0.008244071658599967,0.2873988184260159
marian_jap_en,でも 遅くない,"Yet, if we hold fast not,",0.008244071658599967,0.2873988184260159
marian_jap_en,なぜかあなたにあげるんだって言って,"Why lift up up up up up your voice, and said,",0.008244071658599967,0.2873988184260159
marian_jap_en,ママはおかしくなったわねいくらお金が必要だって言ってもね・・・,"A whereas our mind where there is no no no no profit for the use of gold, but Christ Jesus, saying,",0.008244071658599967,0.2873988184260159
marian_jap_en,一緒に出勤もして そうするべきでしょう?,"and go out with you, and does whatever we will walk with you, to do whatever we may.",0.008244071658599967,0.2873988184260159
marian_jap_en,彼が痛烈なコメントをしました,And image image image image image when he hated the sorrow of his sorrow.,0.008244071658599967,0.2873988184260159
marian_jap_en,エヴァ!,"And El Zerah the son of Zerah, the son of Zerah,",0.008244071658599967,0.2873988184260159
marian_jap_en,デービスは右,"And on the right hand of the glory of Gilead,",0.008244071658599967,0.2873988184260159
marian_jap_en,聞こえますか、サー?,How then can one hear out of the understanding?,0.008244071658599967,0.2873988184260159
marian_jap_en,こんなに時間が掛かるのか不思議に思い,"And if this come to the office so much, let letters be do,",0.008244071658599967,0.2873988184260159
marian_jap_en,緊急避難せよ 大統領は攻撃を受けている,"""Hurry shall hurry speedily to fight; and the great dominion shall be given to him to death.",0.008244071658599967,0.2873988184260159
marian_jap_en,言わないと ムショでレイプの刑だ,"And when I shall say, It shall be unto thee sound in the last,",0.008244071658599967,0.2873988184260159
marian_jap_en,どうやって?,And how can ye be partakers of the same,0.008244071658599967,0.2873988184260159
marian_jap_en,絶対にだめ,"The ever of the day of one hundred twenty days,",0.008244071658599967,0.2873988184260159
marian_jap_en,君が光に変えて行く,"Princes are changed into the light, but the prince's light is turned into light.",0.008244071658599967,0.2873988184260159
marian_jap_en,あなたは彼らの事を詳しく話せる 彼の目を見て,"Then thou perceiveest them this in thine eyes, and consider the sight of him.",0.008244071658599967,0.2873988184260159
